part_number,description,category,original_image,original_resolution,final_image,final_resolution,image_source,image_status,matching_method,confidence,qa_status,notes
5024,DISCCUTTER,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
8973296180,VALVECHECK,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
8976022180,GASKET,Gasket,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9019106120,Bolt,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9030908200,Screw,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9034906100,Screw,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9041108250,STUDL=25,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9047310250,Stud,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9080307130,KEY,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9081612200,PIN,Pins,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9091105080,NUT,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9091115080,Nutlock,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9091505080,WASHERSPRING,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9091505120,WASHER,Shim / Spacer / Washer,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9091605080,Washer plain,Shim / Spacer / Washer,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9091605100,Washer plain,Shim / Spacer / Washer,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9095245550,CLIPPIPE,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9095714140,WASHERSEAL,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9095720100,GASKET,Gasket,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9095720140,GASKET,Gasket,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9096021480,BOLT,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9096300260,Stud,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9096620120,PLUGOILDRAIN,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9098401071,NUT,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9098420070,NUT,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9098440220,NUT,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9098514300,WASHERPLAIN,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9098514310,WASHER,Shim / Spacer / Washer,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9098600190,PLUG,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9099167550,CLIP,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9099211880,GASKET,Gasket,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9099521430,RING,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9111291280,CUP,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9111296010,CUP,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9111750120,NUT,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9111791050,WASHER,Shim / Spacer / Washer,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9116810150,PLATETHRUST,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9116910480,BEARINGCAMSHAFTFRONT,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9116930350,BEARINGCAMSHAFT,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9117776121,HANGER,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9122716080,KIT.BRG.BIGENDSTD.,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9122736080,KITBIGENDUNDERSIZE.025,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9122746080,METALSET,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9123790450,BUSHING,Bushes / Bearing Liners,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
9125310300,SHAFT,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
